SUB_ID,Age,Gender,Policy_Status,Region
3042,53,Other,Active,East
3043,46,Female,Active,North
3044,55,Male,Active,West
3045,82,Male,Active,South
3046,59,Male,Active,South
3047,57,Female,Active,South
3048,51,Female,Active,West
3049,51,Male,Active,North
3050,40,Male,Active,North
3051,47,Female,Active,North
3052,57,Female,Active,South
3053,38,Male,Inactive,North
3054,52,Male,Active,North
3055,38,Male,Inactive,East
3056,43,Male,Active,East
3057,49,Male,Inactive,East
3058,55,Male,Active,North
3059,53,Female,Active,East
3060,74,Female,Inactive,West
3061,73,Male,Active,East
3062,52,Male,Active,North
3063,52,Female,Inactive,West
3064,44,Male,Inactive,South
3065,78,Male,Active,South
3066,71,Male,Inactive,South
3067,41,Male,Inactive,South
3068,54,Male,Active,West
3069,74,Male,Active,West
3070,50,Female,Active,East
3071,49,Male,Inactive,West
3072,69,Male,Active,North
3073,47,Female,Active,East
3074,86,Female,Inactive,South
3075,60,Female,Inactive,West
3076,49,Female,Active,South
3077,18,Female,Active,North
3078,66,Male,Active,North
3079,36,Female,Active,East
3080,60,Male,Active,South
3081,60,Male,Active,East
3082,63,Female,Active,North
3083,34,Female,Active,West
3084,46,Male,Active,West
3085,62,Male,Active,North
3086,63,Male,Active,North
3087,76,Male,Active,North
3088,45,Male,Inactive,East
3089,36,Female,Inactive,South
3090,33,Male,Active,South
3091,57,Female,Inactive,West
3092,70,Male,Active,North
3093,48,Male,Active,South
3094,47,Male,Active,South
3095,67,Male,Active,East
3096,56,Male,Inactive,East
3097,51,Female,Inactive,East
3098,48,Male,Active,East
3099,56,Female,Active,North
3100,51,Male,Inactive,South
3101,62,Female,Active,North
3102,44,Male,Active,East
3103,58,Female,Inactive,East
3104,44,Male,Active,East
3105,37,Male,Inactive,South
3106,66,Male,Active,West
3107,53,Female,Inactive,West
3108,46,Male,Active,West
3109,39,Male,Active,South
3110,49,Male,Inactive,West
3111,72,Male,Active,West
3112,58,Female,Inactive,North
3113,70,Male,Active,South
3114,64,Female,Active,East
3115,72,Female,Active,West
3116,58,Female,Inactive,South
3117,66,Female,Inactive,North
3118,31,Male,Active,East
3119,60,Female,Inactive,West
3120,27,Male,Active,South
3121,68,Female,Active,North
3122,93,Male,Active,East
3123,52,Female,Active,North
3124,76,Male,Active,North
3125,67,Female,Active,South
3126,52,Male,Active,East
3127,48,Female,Active,West
3128,63,Other,Active,North
3129,57,Male,Active,North
3130,57,Female,Active,North
3131,53,Female,Active,West
3132,50,Male,Inactive,East
3133,42,Male,Active,East
3134,33,Male,Active,West
3135,54,Male,Active,North
3136,60,Male,Active,West
3137,35,Male,Inactive,South
3138,45,Female,Active,South
3139,33,Female,Active,East
3140,66,Male,Active,North
3141,70,Male,Active,South
3142,47,Female,Active,North
3143,53,Female,Active,North
3144,59,Male,Active,West
3145,52,Female,Inactive,South
3146,63,Female,Inactive,South
3147,80,Female,Active,West
3148,69,Male,Inactive,East
3149,66,Male,Active,South
3150,81,Female,Inactive,West
3151,37,Female,Inactive,South
3152,60,Male,Active,South
3153,32,Female,Active,West
3154,79,Male,Active,North
3155,65,Female,Active,North
3156,54,Male,Inactive,West
3157,49,Other,Inactive,West
3158,47,Female,Inactive,South
3159,51,Male,Inactive,South
3160,33,Male,Active,East
3161,48,Female,Active,East
3162,48,Male,Active,East
3163,43,Female,Active,South
3164,47,Female,Inactive,North
3165,51,Female,Active,East
3166,58,Male,Active,West
3167,66,Female,Active,North
3168,49,Male,Active,South
3169,27,Female,Inactive,East
3170,52,Female,Inactive,East
3171,44,Male,Inactive,South
3172,55,Female,Active,East
3173,34,Male,Active,North
3174,43,Female,Active,North
3175,43,Female,Active,East
3176,59,Female,Active,East
3177,43,Male,Active,West
3178,43,Female,Active,West
3179,50,Female,Inactive,South
3180,58,Female,Active,West
3181,44,Female,Active,West
3182,33,Female,Active,West
3183,41,Female,Active,West
3184,54,Male,Active,South
3185,58,Female,Active,South
3186,74,Male,Active,East
3187,37,Female,Active,North
3188,43,Female,Active,East
3189,66,Female,Active,North
3190,43,Other,Active,East
3191,59,Female,Active,West
3192,64,Male,Active,South
3193,52,Female,Active,South
3194,64,Female,Inactive,South
3195,78,Female,Inactive,North
3196,64,Male,Active,West
3197,64,Male,Inactive,South
3198,74,Female,Active,North
3199,73,Female,Inactive,East
3200,76,Female,Active,North
3201,48,Male,Active,East
3202,51,Female,Active,South
3203,46,Female,Active,South
3204,50,Other,Inactive,East
3205,37,Female,Active,North
3206,40,Female,Active,South
3207,52,Female,Inactive,North
3208,32,Female,Inactive,West
3209,46,Female,Active,North
3210,38,Male,Active,North
3211,67,Female,Active,East
3212,70,Female,Active,West
3213,61,Male,Active,East
3214,64,Male,Active,East
3215,74,Female,Active,East
3216,66,Male,Active,East
3217,62,Male,Inactive,South
3218,33,Female,Active,South
3219,31,Male,Active,West
3220,54,Female,Active,South
3221,68,Male,Active,East
3222,57,Female,Active,South
3223,58,Other,Inactive,North
3224,38,Male,Inactive,East
3225,46,Male,Active,East
3226,75,Female,Active,East
3227,50,Male,Active,East
3228,51,Female,Active,East
3229,42,Female,Active,East
3230,78,Female,Active,South
3231,42,Male,Active,East
3232,65,Male,Active,North
3233,35,Female,Active,North
3234,27,Male,Active,South
3235,57,Male,Inactive,North
3236,48,Male,Inactive,East
3237,70,Female,Inactive,North
3238,64,Male,Active,West
3239,72,Female,Inactive,South
3240,54,Female,Inactive,West
3241,53,Male,Inactive,East
3242,53,Female,Active,North
3243,86,Male,Inactive,West
3244,48,Male,Active,North
3245,72,Male,Inactive,North
3246,30,Female,Inactive,South
3247,25,Female,Active,North
3248,54,Female,Active,East
3249,42,Male,Active,North
3250,24,Female,Inactive,West
3251,81,Female,Inactive,South
3252,72,Male,Active,East
3253,70,Female,Inactive,South
3254,58,Male,Active,East
3255,67,Male,Active,West
3256,44,Female,Active,West
3257,59,Male,Active,East
3258,60,Female,Inactive,East
3259,75,Female,Active,West
3260,65,Female,Active,North
3261,45,Female,Active,North
3262,44,Other,Active,East
3263,78,Female,Active,East
3264,43,Male,Active,West
3265,42,Female,Active,North
3266,59,Male,Active,South
3267,33,Male,Active,West
3268,34,Female,Active,South
3269,65,Female,Active,North
3270,63,Female,Active,South
3271,61,Female,Inactive,North
3272,88,Male,Inactive,West
3273,66,Male,Active,East
3274,71,Male,Inactive,East
3275,39,Female,Active,South
3276,51,Male,Active,North
3277,41,Female,Active,South
3278,59,Male,Active,North
3279,61,Male,Active,West
3280,49,Male,Active,West
3281,55,Female,Active,North
3282,65,Female,Active,West
3283,60,Male,Inactive,North
3284,64,Male,Inactive,North
3285,53,Female,Active,North
3286,45,Male,Active,North
3287,41,Female,Inactive,South
3288,43,Female,Inactive,East
3289,63,Female,Active,East
3290,62,Male,Inactive,South
3291,51,Female,Inactive,West
3292,57,Male,Active,West
3293,33,Male,Active,North
3294,57,Male,Active,East
3295,59,Female,Active,East
3296,41,Female,Active,North
3297,61,Female,Active,South
3298,41,Female,Active,North
3299,63,Female,Inactive,South
3300,56,Male,Active,East
3301,67,Male,Active,East
3302,67,Male,Inactive,West
3303,76,Female,Active,East
3304,49,Female,Active,West
3305,67,Female,Active,South
3306,51,Female,Inactive,South
3307,56,Female,Active,South
3308,54,Male,Active,West
3309,43,Male,Active,West
3310,58,Male,Active,South
3311,72,Male,Inactive,North
3312,51,Female,Active,South
3313,70,Male,Active,South
3314,18,Male,Inactive,East
3315,78,Male,Active,South
3316,39,Male,Active,West
3317,62,Male,Inactive,West
3318,75,Male,Active,North
3319,35,Female,Active,West
3320,60,Female,Active,South
3321,74,Female,Inactive,West
3322,57,Male,Active,South
3323,54,Male,Active,East
3324,56,Female,Active,East
3325,59,Female,Inactive,South
3326,63,Male,Active,West
3327,63,Male,Active,East
3328,46,Female,Active,South
3329,49,Female,Inactive,West
3330,68,Female,Inactive,West
3331,76,Male,Active,West
3332,54,Male,Active,North
3333,51,Female,Active,North
3334,62,Male,Active,West
3335,69,Female,Active,North
3336,58,Male,Inactive,South
3337,57,Female,Active,North
3338,68,Female,Inactive,West
3339,62,Male,Active,West
3340,71,Male,Active,East
3341,57,Male,Active,East
3342,53,Female,Active,South
3343,51,Male,Active,West
3344,39,Female,Inactive,North
3345,63,Female,Active,North
3346,48,Male,Active,South
3347,77,Male,Active,South
3348,43,Female,Active,North
3349,55,Male,Active,West
3350,44,Male,Active,South
3351,55,Male,Active,West
3352,41,Female,Inactive,West
3353,41,Female,Active,West
3354,53,Male,Active,West
3355,63,Male,Active,North
3356,78,Female,Active,South
3357,76,Female,Active,West
3358,38,Male,Active,South
3359,51,Female,Active,South
3360,83,Female,Active,South
3361,48,Female,Inactive,West
3362,51,Male,Active,West
3363,48,Female,Active,West
3364,63,Female,Active,West
3365,69,Female,Active,West
3366,57,Female,Inactive,South
3367,46,Male,Active,South
3368,67,Female,Active,North
3369,58,Female,Active,North
3370,37,Female,Active,East
3371,42,Male,Active,East
3372,73,Male,Active,North
3373,75,Male,Active,North
3374,55,Female,Active,North
3375,66,Male,Inactive,North
3376,68,Male,Active,South
3377,50,Female,Inactive,South
3378,51,Female,Active,North
3379,62,Male,Active,North
3380,65,Male,Active,East
3381,42,Male,Active,North
3382,51,Male,Active,South
3383,66,Female,Active,North
3384,77,Male,Active,South
3385,52,Female,Active,South
3386,45,Female,Active,South
3387,48,Male,Active,South
3388,49,Female,Active,South
3389,53,Male,Inactive,West
3390,37,Female,Active,South
3391,66,Female,Active,North
3392,25,Female,Active,South
3393,32,Female,Active,West
3394,47,Female,Active,North
3395,63,Male,Active,West
3396,44,Female,Inactive,West
3397,60,Female,Active,West
3398,56,Male,Active,West
3399,31,Female,Active,North
3400,72,Female,Active,South
3401,53,Male,Inactive,South
3402,56,Female,Active,South
3403,35,Other,Inactive,West
3404,53,Female,Inactive,West
3405,67,Female,Active,North
3406,52,Male,Active,West
3407,43,Female,Active,West
3408,54,Female,Active,North
3409,55,Male,Active,South
3410,68,Female,Active,West
3411,71,Female,Active,West
3412,72,Female,Active,West
3413,56,Female,Active,East
3414,80,Female,Inactive,West
3415,27,Male,Inactive,West
3416,64,Female,Active,North
3417,50,Female,Active,South
3418,30,Male,Inactive,South
3419,42,Female,Inactive,West
3420,58,Female,Active,East
3421,59,Female,Active,West
3422,49,Other,Inactive,West
3423,59,Female,Active,North
3424,47,Male,Active,West
3425,65,Female,Active,West
3426,59,Male,Active,East
3427,40,Male,Active,East
3428,58,Male,Active,South
3429,67,Female,Active,South
3430,45,Female,Active,East
3431,35,Female,Active,East
3432,49,Female,Inactive,West
3433,64,Male,Active,East
3434,49,Female,Active,South
3435,65,Female,Active,West
3436,33,Male,Active,North
3437,42,Male,Active,East
3438,61,Male,Inactive,North
3439,59,Male,Inactive,North
3440,51,Male,Active,East
3441,46,Male,Active,East
3442,68,Male,Inactive,West
3443,52,Female,Inactive,North
3444,77,Female,Active,East
3445,55,Female,Active,South
3446,55,Male,Inactive,West
3447,48,Female,Inactive,North
3448,71,Female,Active,North
3449,36,Male,Active,North
3450,66,Male,Active,North
3451,50,Female,Active,South
3452,38,Male,Active,East
3453,58,Male,Active,North
3454,43,Female,Active,North
3455,74,Male,Active,South
3456,47,Female,Inactive,South
3457,39,Male,Active,North
3458,38,Female,Active,East
3459,77,Male,Active,North
3460,58,Female,Active,East
3461,48,Female,Active,East
3462,65,Female,Active,West
3463,54,Female,Active,South
3464,54,Female,Active,West
3465,69,Male,Inactive,East
3466,65,Female,Active,South
3467,32,Male,Active,West
3468,56,Male,Active,South
3469,67,Female,Active,East
3470,60,Male,Active,West
3471,57,Female,Active,North
3472,26,Female,Active,South
3473,70,Male,Inactive,East
3474,45,Female,Inactive,North
3475,55,Female,Active,South
3476,67,Male,Active,East
3477,70,Male,Active,North
3478,44,Female,Active,North
3479,61,Male,Active,South
3480,49,Male,Active,North
3481,54,Female,Inactive,North
3482,56,Female,Active,West
3483,71,Male,Active,South
3484,49,Female,Active,South
3485,78,Female,Inactive,North
3486,60,Female,Inactive,East
3487,23,Male,Active,North
3488,55,Female,Inactive,South
3489,31,Male,Active,East
3490,60,Female,Active,North
3491,55,Male,Active,North
3492,55,Male,Active,North
3493,87,Female,Active,West
3494,50,Female,Inactive,South
3495,61,Female,Active,West
3496,95,Male,Active,North
3497,71,Male,Active,West
3498,59,Female,Active,South
3499,62,Male,Active,West
3500,53,Female,Inactive,East
3501,67,Male,Inactive,East
3502,39,Female,Inactive,West
3503,58,Female,Inactive,North
3504,45,Female,Active,South
3505,62,Male,Inactive,East
3506,74,Male,Active,East
3507,37,Female,Active,West
3508,56,Female,Active,South
3509,62,Male,Active,South
3510,47,Male,Active,South
3511,58,Other,Active,North
3512,66,Female,Inactive,South
3513,59,Male,Active,North
3514,49,Female,Active,North
3515,70,Male,Inactive,West
3516,78,Female,Inactive,East
3517,58,Female,Active,South
3518,71,Male,Active,South
3519,60,Female,Active,East
3520,38,Male,Inactive,East
3521,67,Female,Inactive,South
3522,72,Female,Inactive,North
3523,74,Male,Active,West
3524,54,Male,Active,East
3525,94,Male,Active,South
3526,65,Male,Active,West
3527,56,Male,Active,East
3528,38,Male,Inactive,South
3529,43,Male,Inactive,East
3530,47,Male,Active,West
3531,38,Male,Active,South
3532,80,Female,Active,South
3533,66,Male,Inactive,West
3534,26,Female,Active,West
3535,56,Male,Inactive,East
3536,59,Female,Active,East
3537,56,Female,Inactive,East
3538,94,Female,Active,West
3539,46,Female,Active,West
3540,79,Male,Active,South
3541,54,Male,Inactive,West
3542,87,Male,Active,South
3543,18,Female,Active,North
3544,58,Female,Active,East
3545,84,Male,Active,North
3546,64,Female,Active,East
3547,39,Female,Inactive,West
3548,30,Male,Active,West
3549,44,Male,Active,West
3550,38,Male,Active,North
3551,36,Male,Active,North
3552,79,Female,Active,East
3553,55,Female,Inactive,North
3554,42,Male,Active,South
3555,39,Male,Active,East
3556,36,Male,Active,South
3557,63,Female,Active,North
3558,59,Male,Active,North
3559,44,Male,Active,South
3560,79,Female,Inactive,West
3561,42,Male,Active,North
3562,46,Female,Inactive,North
3563,58,Male,Active,West
3564,40,Male,Active,West
3565,61,Female,Active,East
3566,35,Female,Active,South
3567,43,Female,Active,West
3568,77,Female,Active,North
3569,57,Male,Inactive,East
3570,61,Female,Active,South
3571,48,Female,Active,West
3572,67,Male,Active,South
3573,53,Female,Active,East
3574,41,Male,Active,South
3575,76,Male,Active,East
3576,59,Male,Active,West
3577,71,Female,Inactive,South
3578,52,Female,Active,West
3579,43,Female,Active,West
3580,62,Male,Active,East
3581,62,Male,Active,North
3582,62,Female,Inactive,East
3583,65,Male,Active,West
3584,45,Female,Active,North
3585,82,Female,Active,North
3586,65,Female,Active,North
3587,67,Male,Active,West
3588,29,Female,Active,South
3589,33,Male,Active,North
3590,41,Male,Active,North
3591,32,Female,Inactive,East
3592,51,Female,Active,North
3593,61,Male,Inactive,North
3594,59,Male,Inactive,South
3595,65,Male,Active,West
3596,91,Female,Active,South
3597,38,Female,Inactive,East
3598,43,Male,Inactive,East
3599,70,Male,Active,North
3600,47,Male,Active,West
3601,36,Male,Inactive,West
3602,43,Female,Active,West
3603,58,Female,Active,East
3604,56,Male,Active,South
3605,55,Female,Active,East
3606,60,Male,Active,West
3607,61,Male,Active,South
3608,38,Female,Active,East
3609,46,Female,Inactive,West
3610,65,Male,Active,West
3611,61,Male,Inactive,North
3612,37,Female,Active,West
3613,53,Male,Inactive,West
3614,58,Female,Active,West
3615,37,Female,Active,East
3616,18,Male,Inactive,West
3617,41,Male,Active,West
3618,70,Male,Inactive,East
3619,36,Female,Inactive,West
3620,58,Male,Active,West
3621,38,Female,Active,West
3622,48,Female,Active,South
3623,84,Female,Active,West
3624,63,Female,Active,North
3625,81,Female,Inactive,East
3626,19,Male,Active,East
3627,55,Female,Active,East
3628,67,Other,Active,West
3629,60,Male,Inactive,South
3630,56,Female,Inactive,South
3631,43,Male,Active,North
3632,75,Female,Active,East
3633,48,Male,Inactive,West
3634,79,Male,Active,East
3635,57,Female,Inactive,East
3636,72,Male,Inactive,South
3637,40,Female,Active,North
3638,57,Male,Active,East
3639,67,Female,Active,South
3640,43,Male,Active,South
3641,39,Female,Active,North
3642,47,Female,Active,North
3643,47,Female,Active,East
3644,80,Male,Inactive,South
3645,24,Male,Active,South
3646,46,Female,Active,South
3647,77,Female,Inactive,West
3648,53,Male,Active,West
3649,75,Female,Active,West
3650,55,Female,Inactive,East
3651,49,Female,Inactive,South
3652,80,Female,Active,South
3653,64,Female,Active,West
3654,54,Male,Active,South
3655,38,Female,Active,West
3656,52,Female,Active,West
3657,45,Female,Active,East
3658,40,Female,Active,South
3659,70,Female,Active,North
3660,39,Female,Inactive,West
3661,37,Male,Inactive,East
3662,71,Male,Inactive,North
3663,54,Female,Active,East
3664,27,Male,Inactive,East
3665,61,Female,Active,West
3666,42,Male,Inactive,East
3667,54,Male,Inactive,North
3668,62,Male,Active,West
3669,81,Male,Active,North
3670,64,Male,Active,East
